_id,id,aula,polo,sede,day,month,year,time.start,time.end,bookingDate
5fa8267c1bd2a03f4641a0a1,10000,112,26,1000,12,11,2020,8.3,10.3,2020-11-08T17:10:20.337Z
5fa826f01bd2a03f4641a0a3,10000,112,26,1000,12,11,2020,10.45,12.45,2020-11-08T17:12:16.357Z
5fa8271f1bd2a03f4641a0a5,10001,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T17:13:03.208Z
5fa827301bd2a03f4641a0a7,10001,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T17:13:20.913Z
5fa8274c1bd2a03f4641a0a9,10001,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T17:13:48.793Z
5fa82b481bd2a03f4641a0ab,10002,114,11,1000,9,11,2020,10.45,12.45,2020-11-08T17:30:48.684Z
5fa82bf51bd2a03f4641a0ad,10002,114,11,1000,9,11,2020,8.3,10.3,2020-11-08T17:33:41.335Z
5fa82c1e1bd2a03f4641a0af,10002,114,11,1000,9,11,2020,16.3,18.3,2020-11-08T17:34:22.914Z
5fa833581bd2a03f4641a0b1,10003,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T18:05:12.024Z
5fa83c261bd2a03f4641a0b5,10004,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T18:42:46.011Z
5fa83cf91bd2a03f4641a0b9,10005,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T18:46:17.281Z
5fa83d001bd2a03f4641a0bb,10006,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T18:46:24.079Z
5fa83d1f1bd2a03f4641a0bd,10006,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T18:46:55.578Z
5fa83d321bd2a03f4641a0bf,10006,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T18:47:14.738Z
5fa83d471bd2a03f4641a0c1,10006,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T18:47:35.291Z
5fa83d581bd2a03f4641a0c3,10006,113,27,1000,9,11,2020,18.3,20.3,2020-11-08T18:47:52.391Z
5fa842e31bd2a03f4641a0c5,10007,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T19:11:31.799Z
5fa842f21bd2a03f4641a0c7,10007,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T19:11:46.249Z
5fa843011bd2a03f4641a0c9,10007,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T19:12:01.647Z
5fa8430f1bd2a03f4641a0cb,10007,113,27,1000,9,11,2020,18.3,20.3,2020-11-08T19:12:15.107Z
5fa847c41bd2a03f4641a0cf,10008,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T19:32:20.052Z
5fa847cf1bd2a03f4641a0d1,10008,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T19:32:31.693Z
5fa847da1bd2a03f4641a0d3,10008,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T19:32:42.025Z
5fa850e01bd2a03f4641a0d5,10009,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T20:11:12.734Z
5fa851021bd2a03f4641a0d8,10009,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T20:11:46.472Z
5fa852471bd2a03f4641a0db,10010,116,12,1000,9,11,2020,10.45,12.45,2020-11-08T20:17:11.912Z
5fa854b71bd2a03f4641a0dd,10011,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T20:27:35.172Z
5fa854cc1bd2a03f4641a0df,10011,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T20:27:56.153Z
5fa859611bd2a03f4641a0e7,10012,115,10,1000,9,11,2020,8.3,10.3,2020-11-08T20:47:29.191Z
5fa859d01bd2a03f4641a0e9,10013,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T20:49:20.372Z
5fa859dd1bd2a03f4641a0eb,10013,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T20:49:33.562Z
5fa859ea1bd2a03f4641a0ed,10013,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T20:49:46.604Z
5fa859fa1bd2a03f4641a0ef,10013,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T20:50:02.909Z
5fa85a0a1bd2a03f4641a0f1,10013,113,27,1000,9,11,2020,18.3,20.3,2020-11-08T20:50:18.241Z
5fa85eaa1bd2a03f4641a0f3,10014,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T21:10:02.127Z
5fa85ec11bd2a03f4641a0f5,10015,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T21:10:25.796Z
5fa85ed71bd2a03f4641a0f7,10015,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T21:10:47.633Z
5fa85ee81bd2a03f4641a0f9,10015,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T21:11:04.793Z
5fa85f061bd2a03f4641a0fb,10015,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T21:11:34.952Z
5fa85f0a1bd2a03f4641a0fd,10014,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T21:11:38.687Z
5fa8640f1bd2a03f4641a101,10016,114,11,1000,9,11,2020,8.3,10.3,2020-11-08T21:33:03.488Z
5fa866ea1bd2a03f4641a103,10017,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T21:45:14.925Z
5fa8683b1bd2a03f4641a106,10018,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T21:50:51.050Z
5fa8683b1bd2a03f4641a108,10019,112,26,1000,9,11,2020,8.3,10.3,2020-11-08T21:50:51.446Z
5fa868471bd2a03f4641a10a,10019,112,26,1000,9,11,2020,10.45,12.45,2020-11-08T21:51:03.425Z
5fa8685f1bd2a03f4641a10e,10019,112,26,1000,9,11,2020,16.3,18.3,2020-11-08T21:51:27.636Z
5fa86abe1bd2a03f4641a111,10020,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T22:01:34.995Z
5fa86f3c1bd2a03f4641a113,10021,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T22:20:44.617Z
5fa86f481bd2a03f4641a115,10022,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T22:20:56.881Z
5fa86f591bd2a03f4641a117,10022,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T22:21:13.998Z
5fa86f691bd2a03f4641a119,10022,113,27,1000,9,11,2020,18.3,20.3,2020-11-08T22:21:29.580Z
5fa86fa91bd2a03f4641a11b,10023,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T22:22:33.156Z
5fa86fc01bd2a03f4641a11d,10023,113,27,1000,9,11,2020,16.3,18.3,2020-11-08T22:22:56.828Z
5fa86fcf1bd2a03f4641a11f,10023,113,27,1000,9,11,2020,18.3,20.3,2020-11-08T22:23:11.306Z
5fa8731a1bd2a03f4641a12b,10024,112,26,1000,9,11,2020,8.3,10.3,2020-11-08T22:37:14.805Z
5fa8732c1bd2a03f4641a12d,10024,112,26,1000,9,11,2020,10.45,12.45,2020-11-08T22:37:32.482Z
5fa87aad1bd2a03f4641a13e,10025,81,22,1001,9,11,2020,14.0,15.0,2020-11-08T23:09:33.886Z
5fa87b5e1bd2a03f4641a140,10026,113,27,1000,9,11,2020,8.3,10.3,2020-11-08T23:12:30.288Z
5fa87b721bd2a03f4641a142,10026,113,27,1000,9,11,2020,10.45,12.45,2020-11-08T23:12:50.868Z
5fa87c1d1bd2a03f4641a144,10025,81,22,1001,9,11,2020,10.0,11.0,2020-11-08T23:15:41.137Z
5fa880b31bd2a03f4641a146,10027,112,26,1000,9,11,2020,8.3,10.3,2020-11-08T23:35:15.088Z
5fa880c21bd2a03f4641a148,10027,112,26,1000,9,11,2020,10.45,12.45,2020-11-08T23:35:30.829Z
5fa882ba1bd2a03f4641a14c,10028,113,27,1000,10,11,2020,8.3,10.3,2020-11-08T23:43:54.261Z
5fa882f91bd2a03f4641a14e,10028,112,26,1000,9,11,2020,8.3,10.3,2020-11-08T23:44:57.805Z
5fa883251bd2a03f4641a151,10028,113,27,1000,9,11,2020,14.15,16.15,2020-11-08T23:45:41.147Z
5fa8e1261bd2a03f4641a156,10029,113,27,1000,10,11,2020,8.3,10.3,2020-11-09T06:26:46.143Z
5fa8e1461bd2a03f4641a158,10029,113,27,1000,10,11,2020,10.45,12.45,2020-11-09T06:27:18.240Z
5fa8e1551bd2a03f4641a15a,10029,113,27,1000,10,11,2020,14.15,16.15,2020-11-09T06:27:33.040Z
5fa8e16e1bd2a03f4641a15c,10029,113,27,1000,10,11,2020,16.3,18.3,2020-11-09T06:27:58.081Z
5fa8fb591bd2a03f4641a1f1,10030,112,26,1000,11,11,2020,8.3,10.3,2020-11-09T08:18:33.352Z
5fa8fb811bd2a03f4641a1f3,10030,112,26,1000,11,11,2020,10.45,12.45,2020-11-09T08:19:13.621Z
5fa8fbfa1bd2a03f4641a1f6,10031,113,27,1000,10,11,2020,16.3,18.3,2020-11-09T08:21:14.544Z
5fa8fc3d1bd2a03f4641a1ff,10031,113,27,1000,11,11,2020,16.3,18.3,2020-11-09T08:22:21.439Z
5fa8fc831bd2a03f4641a202,10031,113,27,1000,12,11,2020,16.3,18.3,2020-11-09T08:23:31.656Z
5fa8fc9b1bd2a03f4641a20b,10031,113,27,1000,13,11,2020,16.3,18.3,2020-11-09T08:23:55.394Z
5fa8fcf21bd2a03f4641a215,10031,113,27,1000,16,11,2020,16.3,18.3,2020-11-09T08:25:22.415Z
5fa906051bd2a03f4641a21a,10032,112,26,1000,9,11,2020,10.45,12.45,2020-11-09T09:04:05.272Z
5fa9064a1bd2a03f4641a21c,10033,112,26,1000,9,11,2020,18.3,20.3,2020-11-09T09:05:14.813Z
5fa9066b1bd2a03f4641a21e,10033,112,26,1000,9,11,2020,16.3,18.3,2020-11-09T09:05:47.676Z
5fa906d61bd2a03f4641a220,10034,112,26,1000,9,11,2020,14.15,16.15,2020-11-09T09:07:34.380Z
5fa910651bd2a03f4641a224,10035,112,26,1000,9,11,2020,14.15,16.15,2020-11-09T09:48:21.263Z
5fa9137f1bd2a03f4641a23a,10036,113,27,1000,9,11,2020,14.15,16.15,2020-11-09T10:01:35.833Z
5fa913e41bd2a03f4641a250,10037,113,27,1000,10,11,2020,14.15,16.15,2020-11-09T10:03:16.848Z
5fa914c51bd2a03f4641a273,10038,112,26,1000,9,11,2020,16.3,18.3,2020-11-09T10:07:01.112Z
5fa916c11bd2a03f4641a2cb,10039,112,26,1000,10,11,2020,8.3,10.3,2020-11-09T10:15:29.480Z
5fa916d11bd2a03f4641a2ce,10039,112,26,1000,10,11,2020,10.45,12.45,2020-11-09T10:15:45.491Z
5fa917f81bd2a03f4641a2de,10040,112,26,1000,9,11,2020,14.15,16.15,2020-11-09T10:20:40.511Z
5fa923871bd2a03f4641a304,10041,112,26,1000,9,11,2020,14.15,16.15,2020-11-09T11:09:59.917Z
5fa926a51bd2a03f4641a308,10042,113,27,1000,9,11,2020,14.15,16.15,2020-11-09T11:23:17.760Z
5fa928b81bd2a03f4641a30a,10024,112,26,1000,9,11,2020,14.15,16.15,2020-11-09T11:32:08.977Z
5fa929781bd2a03f4641a30c,10043,112,26,1000,9,11,2020,16.3,18.3,2020-11-09T11:35:20.323Z
5fa92a841bd2a03f4641a320,10044,116,12,1000,10,11,2020,14.15,16.15,2020-11-09T11:39:48.401Z
5fa92a921bd2a03f4641a322,10044,116,12,1000,10,11,2020,16.3,18.3,2020-11-09T11:40:02.309Z
5fa92a981bd2a03f4641a324,10045,116,12,1000,10,11,2020,14.15,16.15,2020-11-09T11:40:08.679Z
5fa92aa91bd2a03f4641a326,10045,116,12,1000,10,11,2020,16.3,18.3,2020-11-09T11:40:25.302Z
5fa92f741bd2a03f4641a32d,10046,114,11,1000,9,11,2020,14.15,16.15,2020-11-09T12:00:52.589Z
5fa933751bd2a03f4641a335,10047,111,17,1002,9,11,2020,14.15,16.15,2020-11-09T12:17:57.255Z
5fa93fdf1bd2a03f4641a39a,10048,112,26,1000,9,11,2020,14.15,16.15,2020-11-09T13:10:55.530Z
5fa940651bd2a03f4641a39c,10019,112,26,1000,9,11,2020,18.3,20.3,2020-11-09T13:13:09.702Z
5fa94aea1bd2a03f4641a3ab,10027,112,26,1000,9,11,2020,16.3,18.3,2020-11-09T13:58:02.289Z
5fa94af91bd2a03f4641a3ad,10027,112,26,1000,9,11,2020,18.3,20.3,2020-11-09T13:58:17.568Z
5fa954b61bd2a03f4641a3e2,10049,113,27,1000,9,11,2020,16.3,18.3,2020-11-09T14:39:50.735Z
5fa9552c1bd2a03f4641a3e4,10050,113,27,1000,9,11,2020,16.3,18.3,2020-11-09T14:41:48.283Z
5fa9553e1bd2a03f4641a3e6,10050,113,27,1000,9,11,2020,18.3,20.3,2020-11-09T14:42:06.886Z
5fa959c31bd2a03f4641a3f3,10051,113,27,1000,12,11,2020,8.3,10.3,2020-11-09T15:01:23.832Z
5fa959ea1bd2a03f4641a3f8,10051,113,27,1000,12,11,2020,10.45,12.45,2020-11-09T15:02:02.178Z
5fa95a071bd2a03f4641a3fa,10051,113,27,1000,12,11,2020,14.15,16.15,2020-11-09T15:02:31.789Z
5fa95a2e1bd2a03f4641a3fc,10052,113,27,1000,12,11,2020,8.3,10.3,2020-11-09T15:03:10.859Z
5fa95baf1bd2a03f4641a428,10051,113,27,1000,12,11,2020,16.3,18.3,2020-11-09T15:09:35.551Z
5fa95c6f1bd2a03f4641a42c,10052,113,27,1000,12,11,2020,10.45,12.45,2020-11-09T15:12:47.420Z
5fa95c801bd2a03f4641a42e,10052,113,27,1000,12,11,2020,14.15,16.15,2020-11-09T15:13:04.958Z
5fa95c971bd2a03f4641a430,10052,113,27,1000,12,11,2020,16.3,18.3,2020-11-09T15:13:27.174Z
5fa95dde1bd2a03f4641a432,10053,112,26,1000,9,11,2020,16.3,18.3,2020-11-09T15:18:54.229Z
5fa95de61bd2a03f4641a434,10053,112,26,1000,9,11,2020,18.3,20.3,2020-11-09T15:19:02.054Z
5fa965891bd2a03f4641a437,10030,112,26,1000,9,11,2020,18.3,20.3,2020-11-09T15:51:37.297Z
5fa968cf1bd2a03f4641a43f,10054,114,11,1000,10,11,2020,16.3,18.3,2020-11-09T16:05:35.230Z
5fa96b961bd2a03f4641a441,10042,112,26,1000,10,11,2020,8.3,10.3,2020-11-09T16:17:26.794Z
5fa97fda1bd2a03f4641a44f,10002,112,26,1000,10,11,2020,8.3,10.3,2020-11-09T17:43:54.186Z
5fa97ff61bd2a03f4641a451,10002,112,26,1000,10,11,2020,10.45,12.45,2020-11-09T17:44:22.738Z
5fa980141bd2a03f4641a453,10002,112,26,1000,10,11,2020,14.15,16.15,2020-11-09T17:44:52.508Z
5fa980211bd2a03f4641a455,10002,112,26,1000,10,11,2020,16.3,18.3,2020-11-09T17:45:05.707Z
5fa985651bd2a03f4641a458,10004,113,27,1000,10,11,2020,8.3,10.3,2020-11-09T18:07:33.047Z
5fa985781bd2a03f4641a45a,10005,113,27,1000,10,11,2020,8.3,10.3,2020-11-09T18:07:52.760Z
5fa9857e1bd2a03f4641a45c,10055,113,27,1000,10,11,2020,8.3,10.3,2020-11-09T18:07:58.463Z
5fa989561bd2a03f4641a45e,10029,112,26,1000,10,11,2020,8.3,10.3,2020-11-09T18:24:22.619Z
5fa989631bd2a03f4641a460,10029,112,26,1000,10,11,2020,10.45,12.45,2020-11-09T18:24:35.554Z
5fa9897f1bd2a03f4641a462,10029,112,26,1000,10,11,2020,14.15,16.15,2020-11-09T18:25:03.494Z
5fa991d51bd2a03f4641a464,10033,113,27,1000,10,11,2020,16.3,18.3,2020-11-09T19:00:37.320Z
5fa991e31bd2a03f4641a466,10033,113,27,1000,10,11,2020,18.3,20.3,2020-11-09T19:00:51.594Z
5fa992731bd2a03f4641a468,10026,113,27,1000,10,11,2020,8.3,10.3,2020-11-09T19:03:15.263Z
5fa992801bd2a03f4641a46a,10026,113,27,1000,10,11,2020,10.45,12.45,2020-11-09T19:03:28.424Z
5fa992861bd2a03f4641a46c,10056,113,27,1000,10,11,2020,8.3,10.3,2020-11-09T19:03:34.016Z
5fa992ba1bd2a03f4641a46e,10056,113,27,1000,10,11,2020,10.45,12.45,2020-11-09T19:04:26.806Z
5fa99b841bd2a03f4641a471,10057,113,27,1000,10,11,2020,16.3,18.3,2020-11-09T19:41:56.899Z
5fa99fd01bd2a03f4641a473,10007,113,27,1000,10,11,2020,10.45,12.45,2020-11-09T20:00:16.210Z
5fa99fdd1bd2a03f4641a475,10007,113,27,1000,10,11,2020,14.15,16.15,2020-11-09T20:00:29.748Z
5fa99ff01bd2a03f4641a477,10007,113,27,1000,10,11,2020,16.3,18.3,2020-11-09T20:00:48.774Z
5fa9a2951bd2a03f4641a479,10058,114,11,1000,10,11,2020,10.45,12.45,2020-11-09T20:12:05.075Z
5fa9a2a51bd2a03f4641a47b,10058,114,11,1000,10,11,2020,14.15,16.15,2020-11-09T20:12:21.821Z
5fa9a6bf1bd2a03f4641a47d,10006,113,27,1000,10,11,2020,8.3,10.3,2020-11-09T20:29:51.833Z
5fa9a6ce1bd2a03f4641a47f,10006,113,27,1000,10,11,2020,10.45,12.45,2020-11-09T20:30:06.724Z
5fa9a6db1bd2a03f4641a481,10006,113,27,1000,10,11,2020,14.15,16.15,2020-11-09T20:30:19.615Z
5fa9a6eb1bd2a03f4641a483,10006,113,27,1000,10,11,2020,16.3,18.3,2020-11-09T20:30:35.448Z
5fa9a70a1bd2a03f4641a485,10006,113,27,1000,10,11,2020,18.3,20.3,2020-11-09T20:31:06.293Z
5fa9aaa21bd2a03f4641a487,10059,113,27,1000,10,11,2020,18.3,20.3,2020-11-09T20:46:26.988Z
5fa9ac391bd2a03f4641a489,10056,113,27,1000,10,11,2020,16.3,18.3,2020-11-09T20:53:13.125Z
5fa9af961bd2a03f4641a498,10060,51,7,1000,10,11,2020,11.0,12.0,2020-11-09T21:07:34.852Z
5fa9afa71bd2a03f4641a49a,10060,51,7,1000,10,11,2020,12.0,13.0,2020-11-09T21:07:51.557Z
5fa9afc51bd2a03f4641a49c,10034,112,26,1000,10,11,2020,10.45,12.45,2020-11-09T21:08:21.686Z
5fa9b0281bd2a03f4641a49e,10060,114,11,1000,10,11,2020,8.3,10.3,2020-11-09T21:10:00.561Z
5fa9b15a1bd2a03f4641a4a0,10061,112,26,1000,10,11,2020,10.45,12.45,2020-11-09T21:15:06.858Z
5fa9b16a1bd2a03f4641a4a2,10061,112,26,1000,10,11,2020,14.15,16.15,2020-11-09T21:15:22.347Z
5fa9b1771bd2a03f4641a4a4,10061,112,26,1000,10,11,2020,16.3,18.3,2020-11-09T21:15:35.617Z
5fa9b4661bd2a03f4641a4aa,10035,112,26,1000,10,11,2020,8.3,10.3,2020-11-09T21:28:06.673Z
5fa9bb261bd2a03f4641a4ce,10062,32,13,1000,10,11,2020,12.0,13.0,2020-11-09T21:56:54.610Z
5fa9bb401bd2a03f4641a4d0,10062,32,13,1000,10,11,2020,11.0,12.0,2020-11-09T21:57:20.945Z
5fa9c2091bd2a03f4641a4e2,10063,112,26,1000,10,11,2020,8.3,10.3,2020-11-09T22:26:17.126Z
5fa9c2311bd2a03f4641a4e4,10063,112,26,1000,10,11,2020,10.45,12.45,2020-11-09T22:26:57.469Z
5fa9c4f81bd2a03f4641a4e7,10017,113,27,1000,10,11,2020,14.15,16.15,2020-11-09T22:38:48.223Z
5fa9c76f1bd2a03f4641a4e9,10064,113,27,1000,10,11,2020,8.3,10.3,2020-11-09T22:49:19.642Z
5fa9c77b1bd2a03f4641a4eb,10064,113,27,1000,10,11,2020,10.45,12.45,2020-11-09T22:49:31.028Z
5fa9c78e1bd2a03f4641a4ed,10064,113,27,1000,10,11,2020,14.15,16.15,2020-11-09T22:49:50.989Z
5fa9c79d1bd2a03f4641a4ef,10064,113,27,1000,10,11,2020,16.3,18.3,2020-11-09T22:50:05.270Z
5fa9dca91bd2a03f4641a4f1,10065,113,27,1000,11,11,2020,8.3,10.3,2020-11-10T00:19:53.021Z
5fa9dcb81bd2a03f4641a4f3,10065,113,27,1000,10,11,2020,10.45,12.45,2020-11-10T00:20:08.139Z
5faa478b1bd2a03f4641a52e,10066,116,12,1000,11,11,2020,8.3,10.3,2020-11-10T07:55:55.154Z
5faa56f41bd2a03f4641a605,10067,112,26,1000,10,11,2020,10.45,12.45,2020-11-10T09:01:40.020Z
5faa57f01bd2a03f4641a607,10068,112,26,1000,10,11,2020,18.3,20.3,2020-11-10T09:05:52.727Z
5faa58691bd2a03f4641a609,10009,113,27,1000,11,11,2020,8.3,10.3,2020-11-10T09:07:53.216Z
5faa587c1bd2a03f4641a60b,10009,113,27,1000,11,11,2020,10.45,12.45,2020-11-10T09:08:12.110Z
5faa58ed1bd2a03f4641a60d,10014,113,27,1000,10,11,2020,14.15,16.15,2020-11-10T09:10:05.646Z
5faa58fc1bd2a03f4641a60f,10014,113,27,1000,10,11,2020,16.3,18.3,2020-11-10T09:10:20.401Z
5faa59611bd2a03f4641a611,10069,112,26,1000,10,11,2020,10.45,12.45,2020-11-10T09:12:01.262Z
5faa5b931bd2a03f4641a613,10005,113,27,1000,10,11,2020,14.15,16.15,2020-11-10T09:21:23.648Z
5faa5ba01bd2a03f4641a615,10005,113,27,1000,10,11,2020,16.3,18.3,2020-11-10T09:21:36.503Z
5faa5cc41bd2a03f4641a618,10070,113,27,1000,10,11,2020,10.45,12.45,2020-11-10T09:26:28.811Z
5faa62db1bd2a03f4641a61d,10071,113,27,1000,10,11,2020,14.15,16.15,2020-11-10T09:52:27.409Z
5faa63841bd2a03f4641a61f,10071,113,27,1000,10,11,2020,16.3,18.3,2020-11-10T09:55:16.843Z
5faa63a61bd2a03f4641a621,10004,113,27,1000,10,11,2020,14.15,16.15,2020-11-10T09:55:50.325Z
5faa63b01bd2a03f4641a623,10004,113,27,1000,10,11,2020,16.3,18.3,2020-11-10T09:56:00.466Z
5faa660a1bd2a03f4641a63d,10056,113,27,1000,10,11,2020,18.3,20.3,2020-11-10T10:06:02.056Z
5faa6aee1bd2a03f4641a663,10043,112,26,1000,10,11,2020,16.3,18.3,2020-11-10T10:26:54.792Z
5faa6c6b1bd2a03f4641a667,10072,112,26,1000,10,11,2020,14.15,16.15,2020-11-10T10:33:15.995Z
5faa6c7a1bd2a03f4641a669,10072,112,26,1000,10,11,2020,16.3,18.3,2020-11-10T10:33:30.810Z
5faa6c841bd2a03f4641a66b,10072,112,26,1000,10,11,2020,18.3,20.3,2020-11-10T10:33:40.468Z
5faa6e631bd2a03f4641a66d,10028,113,27,1000,11,11,2020,8.3,10.3,2020-11-10T10:41:39.519Z
5faa6e841bd2a03f4641a66f,10028,113,27,1000,10,11,2020,14.15,16.15,2020-11-10T10:42:12.071Z
5faa6f581bd2a03f4641a671,10029,113,27,1000,11,11,2020,8.3,10.3,2020-11-10T10:45:44.215Z
5faa6f681bd2a03f4641a673,10029,113,27,1000,11,11,2020,10.45,12.45,2020-11-10T10:46:00.859Z
5faa6f781bd2a03f4641a675,10029,113,27,1000,11,11,2020,14.15,16.15,2020-11-10T10:46:16.244Z
5faa6f841bd2a03f4641a677,10029,113,27,1000,11,11,2020,16.3,18.3,2020-11-10T10:46:28.571Z
5faa71f41bd2a03f4641a67b,10040,112,26,1000,11,11,2020,8.3,10.3,2020-11-10T10:56:52.182Z
5faa782a1bd2a03f4641a67e,10011,113,27,1000,10,11,2020,16.3,18.3,2020-11-10T11:23:22.223Z
5faa7c0c1bd2a03f4641a681,10053,112,26,1000,10,11,2020,14.15,16.15,2020-11-10T11:39:56.366Z
5faa7c1c1bd2a03f4641a683,10053,112,26,1000,10,11,2020,16.3,18.3,2020-11-10T11:40:12.534Z
5faa7c251bd2a03f4641a685,10053,112,26,1000,10,11,2020,18.3,20.3,2020-11-10T11:40:21.253Z
5faa7cb31bd2a03f4641a687,10027,112,26,1000,10,11,2020,14.15,16.15,2020-11-10T11:42:43.386Z
5faa7cbc1bd2a03f4641a689,10027,112,26,1000,10,11,2020,16.3,18.3,2020-11-10T11:42:52.455Z
5faa7cc61bd2a03f4641a68b,10027,112,26,1000,10,11,2020,18.3,20.3,2020-11-10T11:43:02.997Z
5faa7d091bd2a03f4641a68d,10073,112,26,1000,10,11,2020,14.15,16.15,2020-11-10T11:44:09.342Z
5faa7d181bd2a03f4641a68f,10073,112,26,1000,10,11,2020,16.3,18.3,2020-11-10T11:44:24.909Z
5faa7e371bd2a03f4641a691,10049,113,27,1000,10,11,2020,14.15,16.15,2020-11-10T11:49:11.928Z
5faa7e411bd2a03f4641a693,10049,113,27,1000,10,11,2020,16.3,18.3,2020-11-10T11:49:21.921Z
5faa7f571bd2a03f4641a695,10074,113,27,1000,10,11,2020,14.15,16.15,2020-11-10T11:53:59.713Z
5faa829a1bd2a03f4641a698,10075,113,27,1000,10,11,2020,14.15,16.15,2020-11-10T12:07:54.568Z
5faa83141bd2a03f4641a69a,10075,112,26,1000,10,11,2020,14.15,16.15,2020-11-10T12:09:56.920Z
5faa83251bd2a03f4641a69c,10075,112,26,1000,10,11,2020,18.3,20.3,2020-11-10T12:10:13.382Z
5faa88021bd2a03f4641a6a3,10076,112,26,1000,10,11,2020,14.15,16.15,2020-11-10T12:30:58.825Z
5faa8adf1bd2a03f4641a6ab,10047,111,17,1002,10,11,2020,14.15,16.15,2020-11-10T12:43:11.174Z
5faa91731bd2a03f4641a728,10077,46,1,1000,10,11,2020,15.0,16.0,2020-11-10T13:11:15.964Z
5faa920f1bd2a03f4641a732,10078,46,1,1000,10,11,2020,15.0,16.0,2020-11-10T13:13:51.280Z
5faa92fe1bd2a03f4641a73a,10041,112,26,1000,10,11,2020,16.3,18.3,2020-11-10T13:17:50.354Z
5faa931d1bd2a03f4641a73f,10041,116,12,1000,10,11,2020,16.3,18.3,2020-11-10T13:18:21.758Z
5faa93b81bd2a03f4641a742,10079,51,7,1000,10,11,2020,16.0,17.0,2020-11-10T13:20:56.049Z
5faa93c21bd2a03f4641a744,10079,51,7,1000,10,11,2020,17.0,18.0,2020-11-10T13:21:06.443Z
5faa94471bd2a03f4641a746,10060,51,7,1000,10,11,2020,16.0,17.0,2020-11-10T13:23:19.822Z
5faa944e1bd2a03f4641a748,10060,51,7,1000,10,11,2020,17.0,18.0,2020-11-10T13:23:26.398Z
5faa95011bd2a03f4641a74a,10080,51,7,1000,10,11,2020,16.0,17.0,2020-11-10T13:26:25.441Z
5faa95161bd2a03f4641a74d,10080,51,7,1000,10,11,2020,17.0,18.0,2020-11-10T13:26:46.262Z
5faa95301bd2a03f4641a74f,10081,115,10,1000,10,11,2020,16.3,18.3,2020-11-10T13:27:12.987Z
5faa9a7f1bd2a03f4641a754,10048,115,10,1000,10,11,2020,16.3,18.3,2020-11-10T13:49:51.699Z
5faa9cce1bd2a03f4641a75c,10082,112,26,1000,10,11,2020,16.3,18.3,2020-11-10T13:59:42.591Z
5faa9eaa1bd2a03f4641a77a,10066,116,12,1000,10,11,2020,16.3,18.3,2020-11-10T14:07:38.851Z
5faaa7a21bd2a03f4641a7c8,10048,116,12,1000,10,11,2020,16.3,18.3,2020-11-10T14:45:54.420Z
5faaa95e1bd2a03f4641a7ca,10081,116,12,1000,10,11,2020,16.3,18.3,2020-11-10T14:53:18.224Z
5faab4521bd2a03f4641a800,10057,112,26,1000,11,11,2020,8.3,10.3,2020-11-10T15:40:02.831Z
5faab47e1bd2a03f4641a802,10057,112,26,1000,11,11,2020,14.15,16.15,2020-11-10T15:40:46.665Z
5faab8241bd2a03f4641a804,10083,113,27,1000,11,11,2020,8.3,10.3,2020-11-10T15:56:20.204Z
5faab8351bd2a03f4641a806,10083,113,27,1000,11,11,2020,10.45,12.45,2020-11-10T15:56:37.864Z
5faab8511bd2a03f4641a808,10083,113,27,1000,11,11,2020,14.15,16.15,2020-11-10T15:57:05.608Z
5faabab41bd2a03f4641a810,10084,114,11,1000,11,11,2020,14.15,16.15,2020-11-10T16:07:16.245Z
