_id,aula,sede,polo,inDate,date,posto,outDate
5faaa04f1bd2a03f4641a7b4,4,2,4,2020-11-10T14:14:39.814Z,2020-11-10,25,2020-11-10T18:05:00.392Z
5faaa05c1bd2a03f4641a7b5,4,2,4,2020-11-10T14:14:52.066Z,2020-11-10,26,2020-11-10T18:05:00.393Z
5faaa0601bd2a03f4641a7b6,4,2,4,2020-11-10T14:14:56.290Z,2020-11-10,27,2020-11-10T18:05:00.394Z
5faaa0631bd2a03f4641a7b7,4,2,4,2020-11-10T14:14:59.830Z,2020-11-10,28,2020-11-10T18:05:00.395Z
5faaa06a1bd2a03f4641a7b8,9,2,4,2020-11-10T14:15:06.331Z,2020-11-10,17,2020-11-10T18:05:00.396Z
5faaa0921bd2a03f4641a7ba,8,2,4,2020-11-10T14:15:46.501Z,2020-11-10,20,2020-11-10T18:05:00.397Z
5faaa0971bd2a03f4641a7bb,9,2,4,2020-11-10T14:15:51.353Z,2020-11-10,18,2020-11-10T18:05:00.398Z
5faaa0e01bd2a03f4641a7bc,9,2,4,2020-11-10T14:17:04.110Z,2020-11-10,19,2020-11-10T18:05:00.399Z
5faaa0e31bd2a03f4641a7bd,9,2,4,2020-11-10T14:17:07.576Z,2020-11-10,20,2020-11-10T18:05:00.400Z
5faaa2101bd2a03f4641a7c0,8,2,4,2020-11-10T14:22:08.600Z,2020-11-10,21,2020-11-10T18:05:00.401Z
5faaa2151bd2a03f4641a7c1,8,2,4,2020-11-10T14:22:13.229Z,2020-11-10,22,2020-11-10T18:05:00.401Z
5faaa21e1bd2a03f4641a7c2,4,2,4,2020-11-10T14:22:22.208Z,2020-11-10,29,2020-11-10T18:05:00.402Z
5faaa2321bd2a03f4641a7c3,8,2,4,2020-11-10T14:22:42.033Z,2020-11-10,23,2020-11-10T18:05:00.403Z
5faaa23d1bd2a03f4641a7c4,8,2,4,2020-11-10T14:22:53.547Z,2020-11-10,24,2020-11-10T18:05:00.404Z
5faaa6bf1bd2a03f4641a7c6,23,1,3,2020-11-10T14:42:07.446Z,2020-11-10,1,2020-11-10T16:56:26.255Z
5faaa98a1bd2a03f4641a7cb,1,1,5,2020-11-10T14:54:02.290Z,2020-11-10,1,2020-11-10T17:22:26.710Z
5faaa98d1bd2a03f4641a7cc,1,1,5,2020-11-10T14:54:05.814Z,2020-11-10,2,2020-11-10T17:34:28.550Z
5faaa99a1bd2a03f4641a7cd,1,1,5,2020-11-10T14:54:18.050Z,2020-11-10,3,2020-11-10T18:05:00.405Z
5faaa99b1bd2a03f4641a7ce,1,1,5,2020-11-10T14:54:19.322Z,2020-11-10,4,2020-11-10T17:17:31.731Z
5faaa9b81bd2a03f4641a7cf,1,1,5,2020-11-10T14:54:48.088Z,2020-11-10,5,2020-11-10T18:05:00.406Z
5faaa9bb1bd2a03f4641a7d0,1,1,5,2020-11-10T14:54:51.479Z,2020-11-10,6,2020-11-10T18:05:00.407Z
5faaa9e31bd2a03f4641a7d1,1,1,5,2020-11-10T14:55:31.863Z,2020-11-10,7,2020-11-10T17:57:54.714Z
5faaa9ed1bd2a03f4641a7d2,1,1,5,2020-11-10T14:55:41.192Z,2020-11-10,8,2020-11-10T18:05:00.407Z
5faaa9f01bd2a03f4641a7d3,1,1,5,2020-11-10T14:55:44.899Z,2020-11-10,9,2020-11-10T18:05:00.408Z
5faaa9f81bd2a03f4641a7d4,1,1,5,2020-11-10T14:55:52.566Z,2020-11-10,10,2020-11-10T18:05:00.409Z
5faaa9fc1bd2a03f4641a7d5,1,1,5,2020-11-10T14:55:56.047Z,2020-11-10,11,2020-11-10T18:05:00.410Z
5faaaa021bd2a03f4641a7d6,1,1,5,2020-11-10T14:56:02.085Z,2020-11-10,12,2020-11-10T18:05:00.411Z
5faaaa081bd2a03f4641a7d7,1,1,5,2020-11-10T14:56:08.941Z,2020-11-10,13,2020-11-10T18:05:00.412Z
5faaaa101bd2a03f4641a7d8,1,1,5,2020-11-10T14:56:16.561Z,2020-11-10,14,2020-11-10T17:41:04.537Z
5faaaa151bd2a03f4641a7d9,1,1,5,2020-11-10T14:56:21.512Z,2020-11-10,15,2020-11-10T17:00:41.204Z
5faaaa281bd2a03f4641a7da,1,1,5,2020-11-10T14:56:40.456Z,2020-11-10,16,2020-11-10T18:05:00.414Z
5faaaa2d1bd2a03f4641a7db,1,1,5,2020-11-10T14:56:45.472Z,2020-11-10,17,2020-11-10T17:00:20.465Z
5faaaa311bd2a03f4641a7dc,1,1,5,2020-11-10T14:56:49.483Z,2020-11-10,18,2020-11-10T17:12:52.303Z
5faaaa351bd2a03f4641a7dd,1,1,5,2020-11-10T14:56:53.959Z,2020-11-10,19,2020-11-10T18:05:00.415Z
5faaaa391bd2a03f4641a7de,1,1,5,2020-11-10T14:56:57.934Z,2020-11-10,20,2020-11-10T18:05:00.415Z
5faaaa401bd2a03f4641a7df,1,1,5,2020-11-10T14:57:04.396Z,2020-11-10,21,2020-11-10T16:59:03.469Z
5faaaa531bd2a03f4641a7e0,1,1,5,2020-11-10T14:57:23.405Z,2020-11-10,22,2020-11-10T16:59:48.142Z
5faaaa5d1bd2a03f4641a7e1,1,1,5,2020-11-10T14:57:33.454Z,2020-11-10,23,2020-11-10T18:05:00.416Z
5faaab241bd2a03f4641a7e9,1,1,5,2020-11-10T15:00:52.909Z,2020-11-10,24,2020-11-10T18:05:00.417Z
5faaab4d1bd2a03f4641a7ea,1,1,5,2020-11-10T15:01:33.725Z,2020-11-10,25,2020-11-10T18:05:00.422Z
5faaab561bd2a03f4641a7eb,1,1,5,2020-11-10T15:01:42.662Z,2020-11-10,26,2020-11-10T18:05:00.423Z
5faaab5b1bd2a03f4641a7ec,1,1,5,2020-11-10T15:01:47.199Z,2020-11-10,27,2020-11-10T18:05:00.424Z
5faaab5f1bd2a03f4641a7ed,1,1,5,2020-11-10T15:01:51.357Z,2020-11-10,28,2020-11-10T17:01:10.803Z
5faaab611bd2a03f4641a7ee,1,1,5,2020-11-10T15:01:53.576Z,2020-11-10,29,2020-11-10T18:05:00.424Z
5faaab6b1bd2a03f4641a7ef,1,1,5,2020-11-10T15:02:03.489Z,2020-11-10,30,2020-11-10T17:02:10.224Z
5faaab6e1bd2a03f4641a7f0,1,1,5,2020-11-10T15:02:06.668Z,2020-11-10,31,2020-11-10T18:05:00.425Z
5faaac6c1bd2a03f4641a7f1,23,1,3,2020-11-10T15:06:20.439Z,2020-11-10,2,2020-11-10T18:05:00.427Z
5faaac811bd2a03f4641a7f2,23,1,3,2020-11-10T15:06:41.685Z,2020-11-10,3,2020-11-10T17:10:07.405Z
5faaac8c1bd2a03f4641a7f3,23,1,3,2020-11-10T15:06:52.859Z,2020-11-10,4,2020-11-10T18:05:00.428Z
5faaac911bd2a03f4641a7f4,23,1,3,2020-11-10T15:06:57.695Z,2020-11-10,5,2020-11-10T18:05:00.428Z
5faaac9a1bd2a03f4641a7f5,23,1,3,2020-11-10T15:07:06.691Z,2020-11-10,6,2020-11-10T18:05:00.429Z
5faaac9a1bd2a03f4641a7f6,23,1,3,2020-11-10T15:07:06.924Z,2020-11-10,7,2020-11-10T17:04:25.260Z
5faaac9e1bd2a03f4641a7f7,23,1,3,2020-11-10T15:07:10.593Z,2020-11-10,8,2020-11-10T17:17:02.514Z
5faaaca11bd2a03f4641a7f8,23,1,3,2020-11-10T15:07:13.372Z,2020-11-10,9,2020-11-10T18:05:00.430Z
5faaaca91bd2a03f4641a7f9,23,1,3,2020-11-10T15:07:21.875Z,2020-11-10,10,2020-11-10T17:07:12.544Z
5faaae381bd2a03f4641a7fa,1,1,5,2020-11-10T15:14:00.149Z,2020-11-10,32,2020-11-10T17:24:27.616Z
5faaae3b1bd2a03f4641a7fb,1,1,5,2020-11-10T15:14:03.055Z,2020-11-10,33,2020-11-10T17:05:52.991Z
5faaae3f1bd2a03f4641a7fc,1,1,5,2020-11-10T15:14:07.272Z,2020-11-10,34,2020-11-10T17:17:11.723Z
5faaae441bd2a03f4641a7fd,1,1,5,2020-11-10T15:14:12.924Z,2020-11-10,35,2020-11-10T17:13:59.479Z
5fab8e7e1bd2a03f4641a8d9,1,1,1,2020-11-11T07:10:54.864Z,2020-11-11,1,2020-11-11T12:05:00.311Z
5fab8fad1bd2a03f4641a8da,1,1,1,2020-11-11T07:15:57.585Z,2020-11-11,2,2020-11-11T12:05:00.312Z
5fab91ea1bd2a03f4641a8db,1,1,1,2020-11-11T07:25:30.891Z,2020-11-11,3,2020-11-11T12:05:00.313Z
5fab925e1bd2a03f4641a8dc,1,1,1,2020-11-11T07:27:26.571Z,2020-11-11,4,2020-11-11T12:05:00.314Z
5fab93391bd2a03f4641a8dd,1,1,1,2020-11-11T07:31:05.766Z,2020-11-11,5,2020-11-11T12:05:00.315Z
5fab935a1bd2a03f4641a8de,1,1,1,2020-11-11T07:31:38.532Z,2020-11-11,6,2020-11-11T12:05:00.316Z
5fab94251bd2a03f4641a8df,11,1,6,2020-11-11T07:35:01.615Z,2020-11-11,1,2020-11-11T07:52:35.503Z
5fab944b1bd2a03f4641a8e0,11,1,6,2020-11-11T07:35:39.528Z,2020-11-11,2,2020-11-11T07:52:21.949Z
5fab95831bd2a03f4641a8e1,1,1,1,2020-11-11T07:40:51.790Z,2020-11-11,7,2020-11-11T12:05:00.317Z
5fab95901bd2a03f4641a8e2,1,1,1,2020-11-11T07:41:04.494Z,2020-11-11,8,2020-11-11T12:05:00.318Z
5fab96041bd2a03f4641a8e3,1,1,1,2020-11-11T07:43:00.264Z,2020-11-11,9,2020-11-11T07:43:18.191Z
5fab961b1bd2a03f4641a8e4,1,1,1,2020-11-11T07:43:23.717Z,2020-11-11,10,2020-11-11T12:05:00.319Z
5fab96461bd2a03f4641a8e5,1,1,1,2020-11-11T07:44:06.097Z,2020-11-11,11,2020-11-11T12:05:00.320Z
5fab96c21bd2a03f4641a8e6,1,1,1,2020-11-11T07:46:10.400Z,2020-11-11,12,2020-11-11T12:05:00.321Z
5fab97241bd2a03f4641a8e7,1,1,1,2020-11-11T07:47:48.045Z,2020-11-11,13,2020-11-11T12:05:00.322Z
5fab97631bd2a03f4641a8e8,3,1,3,2020-11-11T07:48:51.074Z,2020-11-11,1,2020-11-11T10:14:55.223Z
5fab97731bd2a03f4641a8e9,1,1,1,2020-11-11T07:49:07.397Z,2020-11-11,14,2020-11-11T12:05:00.323Z
5fab97771bd2a03f4641a8ea,1,1,1,2020-11-11T07:49:11.308Z,2020-11-11,15,2020-11-11T12:05:00.323Z
5fab977b1bd2a03f4641a8eb,1,1,1,2020-11-11T07:49:15.680Z,2020-11-11,16,2020-11-11T12:05:00.324Z
5fab97821bd2a03f4641a8ec,1,1,1,2020-11-11T07:49:22.383Z,2020-11-11,17,2020-11-11T12:00:57.590Z
5fab97891bd2a03f4641a8ed,1,1,1,2020-11-11T07:49:29.174Z,2020-11-11,18,2020-11-11T12:05:00.325Z
5fab978f1bd2a03f4641a8ee,1,1,1,2020-11-11T07:49:35.729Z,2020-11-11,19,2020-11-11T12:05:00.326Z
5fab97901bd2a03f4641a8ef,1,1,1,2020-11-11T07:49:36.378Z,2020-11-11,20,2020-11-11T12:05:00.328Z
5fab97ec1bd2a03f4641a8f0,1,1,1,2020-11-11T07:51:08.627Z,2020-11-11,21,2020-11-11T12:04:01.601Z
5fab97ef1bd2a03f4641a8f1,1,1,1,2020-11-11T07:51:11.854Z,2020-11-11,22,2020-11-11T12:05:00.328Z
5fab97f71bd2a03f4641a8f2,1,1,1,2020-11-11T07:51:19.159Z,2020-11-11,23,2020-11-11T12:03:24.068Z
5fab97fa1bd2a03f4641a8f3,1,1,1,2020-11-11T07:51:22.548Z,2020-11-11,24,2020-11-11T12:05:00.329Z
5fab97ff1bd2a03f4641a8f4,1,1,1,2020-11-11T07:51:27.157Z,2020-11-11,25,2020-11-11T12:05:00.330Z
5fab98011bd2a03f4641a8f5,1,1,1,2020-11-11T07:51:29.992Z,2020-11-11,26,2020-11-11T12:05:00.331Z
5fab98091bd2a03f4641a8f6,1,1,1,2020-11-11T07:51:37.690Z,2020-11-11,27,2020-11-11T12:02:35.291Z
5fab980d1bd2a03f4641a8f7,1,1,1,2020-11-11T07:51:41.121Z,2020-11-11,28,2020-11-11T10:10:32.306Z
5fab98121bd2a03f4641a8f8,1,1,1,2020-11-11T07:51:46.718Z,2020-11-11,29,2020-11-11T12:05:00.332Z
5fab98361bd2a03f4641a8f9,1,1,1,2020-11-11T07:52:22.393Z,2020-11-11,30,2020-11-11T12:05:00.333Z
5fab98451bd2a03f4641a8fb,21,1,1,2020-11-11T07:52:37.677Z,2020-11-11,1,2020-11-11T11:44:02.386Z
5fab98581bd2a03f4641a8fc,1,1,1,2020-11-11T07:52:56.085Z,2020-11-11,31,2020-11-11T12:05:00.334Z
5fab98ba1bd2a03f4641a8fd,1,1,1,2020-11-11T07:54:34.036Z,2020-11-11,32,2020-11-11T12:05:00.335Z
5fab99111bd2a03f4641a902,1,1,1,2020-11-11T07:56:01.086Z,2020-11-11,33,2020-11-11T11:59:33.379Z
5fab991a1bd2a03f4641a903,34,1,5,2020-11-11T07:56:10.321Z,2020-11-11,1,2020-11-11T12:05:00.336Z
5fab992e1bd2a03f4641a90c,1,1,1,2020-11-11T07:56:30.733Z,2020-11-11,34,2020-11-11T12:05:00.337Z
5fab992f1bd2a03f4641a90d,1,1,1,2020-11-11T07:56:31.055Z,2020-11-11,35,2020-11-11T07:56:59.312Z
5fab993a1bd2a03f4641a910,1,1,1,2020-11-11T07:56:42.363Z,2020-11-11,36,2020-11-11T12:05:00.338Z
5fab99411bd2a03f4641a911,1,1,1,2020-11-11T07:56:49.419Z,2020-11-11,37,2020-11-11T12:05:00.339Z
5fab99501bd2a03f4641a912,1,1,1,2020-11-11T07:57:04.165Z,2020-11-11,38,2020-11-11T12:05:00.340Z
5fab99881bd2a03f4641a914,3,1,3,2020-11-11T07:58:00.294Z,2020-11-11,2,2020-11-11T10:12:21.884Z
5fab99911bd2a03f4641a915,3,1,3,2020-11-11T07:58:09.408Z,2020-11-11,3,2020-11-11T10:12:13.248Z
5fab99a11bd2a03f4641a916,3,1,3,2020-11-11T07:58:25.597Z,2020-11-11,4,2020-11-11T10:04:35.089Z
5fab99d61bd2a03f4641a919,2,1,5,2020-11-11T07:59:18.799Z,2020-11-11,1,2020-11-11T07:59:23.519Z
5fab9a0f1bd2a03f4641a91d,3,1,3,2020-11-11T08:00:15.572Z,2020-11-11,5,2020-11-11T10:12:27.315Z
5fab9a201bd2a03f4641a91e,1,1,1,2020-11-11T08:00:32.367Z,2020-11-11,39,2020-11-11T12:05:00.341Z
5fab9a261bd2a03f4641a91f,7,1,7,2020-11-11T08:00:38.907Z,2020-11-11,1,2020-11-11T12:05:00.343Z
5fab9a2f1bd2a03f4641a920,1,1,1,2020-11-11T08:00:47.828Z,2020-11-11,40,2020-11-11T12:05:00.344Z
5fab9a301bd2a03f4641a921,7,1,7,2020-11-11T08:00:48.069Z,2020-11-11,2,2020-11-11T12:00:03.148Z
5fab9a371bd2a03f4641a922,1,1,1,2020-11-11T08:00:55.184Z,2020-11-11,41,2020-11-11T12:05:00.345Z
5fab9a3d1bd2a03f4641a923,1,1,1,2020-11-11T08:01:01.380Z,2020-11-11,42,2020-11-11T12:05:00.346Z
5fab9a401bd2a03f4641a924,14,1,5,2020-11-11T08:01:04.228Z,2020-11-11,1,2020-11-11T10:05:53.039Z
5fab9a4a1bd2a03f4641a925,2,1,5,2020-11-11T08:01:14.935Z,2020-11-11,2,2020-11-11T08:01:38.689Z
5fab9a4d1bd2a03f4641a926,7,1,7,2020-11-11T08:01:17.706Z,2020-11-11,3,2020-11-11T11:58:10.671Z
5fab9a591bd2a03f4641a927,7,1,7,2020-11-11T08:01:29.700Z,2020-11-11,4,2020-11-11T12:05:00.347Z
5fab9a5c1bd2a03f4641a928,35,1,18,2020-11-11T08:01:32.041Z,2020-11-11,1,2020-11-11T12:05:00.348Z
5fab9a5c1bd2a03f4641a929,7,1,7,2020-11-11T08:01:32.335Z,2020-11-11,5,2020-11-11T12:05:00.349Z
5fab9a631bd2a03f4641a92a,2,1,5,2020-11-11T08:01:39.554Z,2020-11-11,3,2020-11-11T11:53:01.622Z
5fab9a6a1bd2a03f4641a92b,7,1,7,2020-11-11T08:01:46.816Z,2020-11-11,6,2020-11-11T11:57:22.826Z
5fab9a6f1bd2a03f4641a92c,7,1,7,2020-11-11T08:01:51.544Z,2020-11-11,7,2020-11-11T12:05:00.350Z
5fab9a6f1bd2a03f4641a92d,35,1,18,2020-11-11T08:01:51.967Z,2020-11-11,2,2020-11-11T12:05:00.351Z
5fab9a761bd2a03f4641a92e,35,1,18,2020-11-11T08:01:58.309Z,2020-11-11,3,2020-11-11T12:05:00.352Z
5fab9a781bd2a03f4641a92f,2,1,5,2020-11-11T08:02:00.443Z,2020-11-11,4,2020-11-11T12:05:00.353Z
5fab9a851bd2a03f4641a930,7,1,7,2020-11-11T08:02:13.161Z,2020-11-11,8,2020-11-11T11:57:40.205Z
5fab9a8a1bd2a03f4641a931,2,1,5,2020-11-11T08:02:18.072Z,2020-11-11,5,2020-11-11T12:05:00.354Z
5fab9a901bd2a03f4641a932,2,1,5,2020-11-11T08:02:24.448Z,2020-11-11,6,2020-11-11T12:05:00.355Z
5fab9a911bd2a03f4641a933,11,1,6,2020-11-11T08:02:25.628Z,2020-11-11,3,2020-11-11T12:05:00.356Z
5fab9a921bd2a03f4641a934,11,1,6,2020-11-11T08:02:26.712Z,2020-11-11,4,2020-11-11T12:05:00.357Z
5fab9a941bd2a03f4641a935,2,1,5,2020-11-11T08:02:28.270Z,2020-11-11,7,2020-11-11T12:05:00.358Z
5fab9a991bd2a03f4641a936,2,1,5,2020-11-11T08:02:33.164Z,2020-11-11,8,2020-11-11T10:07:01.889Z
5fab9a9d1bd2a03f4641a937,2,1,5,2020-11-11T08:02:37.519Z,2020-11-11,9,2020-11-11T12:05:00.359Z
5fab9aa41bd2a03f4641a938,2,1,5,2020-11-11T08:02:44.214Z,2020-11-11,10,2020-11-11T12:05:00.360Z
5fab9aa71bd2a03f4641a939,2,1,5,2020-11-11T08:02:47.938Z,2020-11-11,11,2020-11-11T12:05:00.361Z
5fab9aa91bd2a03f4641a93a,11,1,6,2020-11-11T08:02:49.688Z,2020-11-11,5,2020-11-11T12:05:00.362Z
5fab9aac1bd2a03f4641a93b,2,1,5,2020-11-11T08:02:52.556Z,2020-11-11,12,2020-11-11T12:05:00.363Z
5fab9aac1bd2a03f4641a93c,36,1,1,2020-11-11T08:02:52.688Z,2020-11-11,1,2020-11-11T12:05:00.364Z
5fab9aaf1bd2a03f4641a93d,2,1,5,2020-11-11T08:02:55.078Z,2020-11-11,13,2020-11-11T12:05:00.366Z
5fab9ab31bd2a03f4641a93e,2,1,5,2020-11-11T08:02:59.076Z,2020-11-11,14,2020-11-11T11:54:21.531Z
5fab9ab61bd2a03f4641a93f,2,1,5,2020-11-11T08:03:02.740Z,2020-11-11,15,2020-11-11T12:05:00.367Z
5fab9aba1bd2a03f4641a940,2,1,5,2020-11-11T08:03:06.348Z,2020-11-11,16,2020-11-11T12:05:00.368Z
5fab9abd1bd2a03f4641a941,7,1,7,2020-11-11T08:03:09.767Z,2020-11-11,9,2020-11-11T12:05:00.369Z
5fab9abe1bd2a03f4641a942,2,1,5,2020-11-11T08:03:10.509Z,2020-11-11,17,2020-11-11T11:51:43.294Z
5fab9ac11bd2a03f4641a943,3,1,3,2020-11-11T08:03:13.594Z,2020-11-11,6,2020-11-11T12:05:00.370Z
5fab9ac31bd2a03f4641a944,2,1,5,2020-11-11T08:03:15.108Z,2020-11-11,18,2020-11-11T12:05:00.371Z
5fab9ac61bd2a03f4641a94a,7,1,7,2020-11-11T08:03:18.623Z,2020-11-11,10,2020-11-11T12:05:00.372Z
5fab9ac61bd2a03f4641a94f,2,1,5,2020-11-11T08:03:18.918Z,2020-11-11,19,2020-11-11T12:05:00.373Z
5fab9acc1bd2a03f4641a950,11,1,6,2020-11-11T08:03:24.827Z,2020-11-11,6,2020-11-11T12:05:00.374Z
5fab9acc1bd2a03f4641a951,11,1,6,2020-11-11T08:03:24.856Z,2020-11-11,7,2020-11-11T12:05:00.375Z
5fab9ace1bd2a03f4641a952,2,1,5,2020-11-11T08:03:26.294Z,2020-11-11,20,2020-11-11T11:56:31.855Z
5fab9ad11bd2a03f4641a953,11,1,6,2020-11-11T08:03:29.771Z,2020-11-11,8,2020-11-11T12:05:00.376Z
5fab9ad31bd2a03f4641a954,2,1,5,2020-11-11T08:03:31.120Z,2020-11-11,21,2020-11-11T12:05:00.377Z
5fab9ad61bd2a03f4641a955,7,1,7,2020-11-11T08:03:34.051Z,2020-11-11,11,2020-11-11T12:05:00.378Z
5fab9ad71bd2a03f4641a956,2,1,5,2020-11-11T08:03:35.718Z,2020-11-11,22,2020-11-11T12:05:00.379Z
5fab9adb1bd2a03f4641a957,7,1,7,2020-11-11T08:03:39.716Z,2020-11-11,12,2020-11-11T12:05:00.380Z
5fab9adc1bd2a03f4641a958,2,1,5,2020-11-11T08:03:40.823Z,2020-11-11,23,2020-11-11T11:53:20.261Z
5fab9ade1bd2a03f4641a959,11,1,6,2020-11-11T08:03:42.278Z,2020-11-11,9,2020-11-11T12:05:00.381Z
5fab9ae31bd2a03f4641a95a,11,1,6,2020-11-11T08:03:47.727Z,2020-11-11,10,2020-11-11T12:05:00.382Z
5fab9ae31bd2a03f4641a95b,7,1,7,2020-11-11T08:03:47.978Z,2020-11-11,13,2020-11-11T11:56:39.158Z
5fab9ae81bd2a03f4641a95c,2,1,5,2020-11-11T08:03:52.851Z,2020-11-11,24,2020-11-11T12:05:00.383Z
5fab9aea1bd2a03f4641a95d,7,1,7,2020-11-11T08:03:54.468Z,2020-11-11,14,2020-11-11T12:05:00.384Z
5fab9aed1bd2a03f4641a95e,2,1,5,2020-11-11T08:03:57.014Z,2020-11-11,25,2020-11-11T12:05:00.385Z
5fab9af01bd2a03f4641a95f,11,1,6,2020-11-11T08:04:00.821Z,2020-11-11,11,2020-11-11T12:05:00.386Z
5fab9afb1bd2a03f4641a960,2,1,5,2020-11-11T08:04:11.783Z,2020-11-11,26,2020-11-11T11:53:27.463Z
5fab9b021bd2a03f4641a961,2,1,5,2020-11-11T08:04:18.127Z,2020-11-11,27,2020-11-11T12:05:00.387Z
5fab9b031bd2a03f4641a962,34,1,5,2020-11-11T08:04:19.602Z,2020-11-11,2,2020-11-11T09:59:58.160Z
5fab9b051bd2a03f4641a963,7,1,7,2020-11-11T08:04:21.545Z,2020-11-11,15,2020-11-11T12:05:00.388Z
5fab9b061bd2a03f4641a964,2,1,5,2020-11-11T08:04:22.362Z,2020-11-11,28,2020-11-11T12:05:00.389Z
5fab9b0a1bd2a03f4641a965,2,1,5,2020-11-11T08:04:26.564Z,2020-11-11,29,2020-11-11T12:05:00.390Z
5fab9b0d1bd2a03f4641a966,7,1,7,2020-11-11T08:04:29.158Z,2020-11-11,16,2020-11-11T12:05:00.391Z
5fab9b0f1bd2a03f4641a967,2,1,5,2020-11-11T08:04:31.833Z,2020-11-11,30,2020-11-11T12:05:00.392Z
5fab9b151bd2a03f4641a968,2,1,5,2020-11-11T08:04:37.554Z,2020-11-11,31,2020-11-11T11:53:41.972Z
5fab9b181bd2a03f4641a969,2,1,5,2020-11-11T08:04:40.435Z,2020-11-11,32,2020-11-11T12:05:00.393Z
5fab9b1d1bd2a03f4641a96a,11,1,6,2020-11-11T08:04:45.960Z,2020-11-11,12,2020-11-11T12:05:00.394Z
5fab9b1e1bd2a03f4641a96b,2,1,5,2020-11-11T08:04:46.443Z,2020-11-11,33,2020-11-11T12:05:00.395Z
5fab9b201bd2a03f4641a96c,11,1,6,2020-11-11T08:04:48.141Z,2020-11-11,13,2020-11-11T12:05:00.396Z
5fab9b231bd2a03f4641a96d,2,1,5,2020-11-11T08:04:51.043Z,2020-11-11,34,2020-11-11T12:05:00.397Z
5fab9b2c1bd2a03f4641a96e,1,1,1,2020-11-11T08:05:00.655Z,2020-11-11,43,2020-11-11T12:05:00.398Z
5fab9b351bd2a03f4641a96f,2,1,5,2020-11-11T08:05:09.882Z,2020-11-11,35,2020-11-11T12:05:00.399Z
5fab9b361bd2a03f4641a970,11,1,6,2020-11-11T08:05:10.279Z,2020-11-11,14,2020-11-11T12:05:00.400Z
5fab9b371bd2a03f4641a971,11,1,6,2020-11-11T08:05:11.109Z,2020-11-11,15,2020-11-11T12:05:00.401Z
5fab9b371bd2a03f4641a972,11,1,6,2020-11-11T08:05:11.152Z,2020-11-11,16,2020-11-11T12:05:00.402Z
5fab9b371bd2a03f4641a973,11,1,6,2020-11-11T08:05:11.201Z,2020-11-11,17,2020-11-11T12:05:00.403Z
5fab9b3a1bd2a03f4641a974,2,1,5,2020-11-11T08:05:14.182Z,2020-11-11,36,2020-11-11T12:05:00.404Z
5fab9b531bd2a03f4641a979,35,1,18,2020-11-11T08:05:39.223Z,2020-11-11,4,2020-11-11T12:05:00.405Z
5fab9b541bd2a03f4641a97a,31,1,1,2020-11-11T08:05:40.649Z,2020-11-11,1,2020-11-11T12:05:00.406Z
5fab9b561bd2a03f4641a97b,35,1,18,2020-11-11T08:05:42.144Z,2020-11-11,5,2020-11-11T12:05:00.407Z
5fab9b591bd2a03f4641a97c,35,1,18,2020-11-11T08:05:45.391Z,2020-11-11,6,2020-11-11T12:05:00.409Z
5fab9b5c1bd2a03f4641a97d,35,1,18,2020-11-11T08:05:48.945Z,2020-11-11,7,2020-11-11T12:05:00.410Z
5fab9b5f1bd2a03f4641a97e,3,1,3,2020-11-11T08:05:51.638Z,2020-11-11,7,2020-11-11T12:05:00.411Z
5fab9b681bd2a03f4641a97f,11,1,6,2020-11-11T08:06:00.955Z,2020-11-11,18,2020-11-11T12:05:00.412Z
5fab9b6f1bd2a03f4641a980,31,1,1,2020-11-11T08:06:07.934Z,2020-11-11,2,2020-11-11T12:05:00.413Z
5fab9b7d1bd2a03f4641a981,31,1,1,2020-11-11T08:06:21.772Z,2020-11-11,3,2020-11-11T10:09:17.680Z
5fab9b821bd2a03f4641a982,2,1,5,2020-11-11T08:06:26.269Z,2020-11-11,37,2020-11-11T11:52:50.159Z
5fab9b8a1bd2a03f4641a984,35,1,18,2020-11-11T08:06:34.841Z,2020-11-11,8,2020-11-11T12:05:00.414Z
5fab9b9d1bd2a03f4641a985,10,1,5,2020-11-11T08:06:53.437Z,2020-11-11,1,2020-11-11T10:11:32.115Z
5fab9ba31bd2a03f4641a986,2,1,5,2020-11-11T08:06:59.313Z,2020-11-11,38,2020-11-11T12:05:00.415Z
5fab9bbf1bd2a03f4641a987,35,1,18,2020-11-11T08:07:27.422Z,2020-11-11,9,2020-11-11T12:05:00.416Z
5fab9bc41bd2a03f4641a988,35,1,18,2020-11-11T08:07:32.453Z,2020-11-11,10,2020-11-11T11:50:40.427Z
5fab9bcd1bd2a03f4641a989,35,1,18,2020-11-11T08:07:41.852Z,2020-11-11,11,2020-11-11T12:05:00.417Z
5fab9be71bd2a03f4641a98a,7,1,7,2020-11-11T08:08:07.236Z,2020-11-11,17,2020-11-11T11:56:08.616Z
5fab9bea1bd2a03f4641a98b,11,1,6,2020-11-11T08:08:10.702Z,2020-11-11,19,2020-11-11T12:05:00.418Z
5fab9bf31bd2a03f4641a98c,11,1,6,2020-11-11T08:08:19.066Z,2020-11-11,20,2020-11-11T12:05:00.418Z
5fab9bf91bd2a03f4641a98d,11,1,6,2020-11-11T08:08:25.067Z,2020-11-11,21,2020-11-11T12:05:00.419Z
5fab9c001bd2a03f4641a98e,11,1,6,2020-11-11T08:08:32.075Z,2020-11-11,22,2020-11-11T12:05:00.421Z
